yearOfBirth;householdIncome;workerId;hitCreationDate;gender;date;householdSize;maritalStatus
1984;$100,000 or more;e89837cefb5c36d34ef809ae20dc654e;2016-11-19T20:40:11.000Z;male;2016-11-19T21:01:09.999Z;5+;married
1992;$25,000-$39,999;0c07f8f1ef94f996231db13e5ba7729a;2016-11-19T20:25:13.000Z;female;2016-11-19T20:35:17.557Z;3;married
1977;$40,000-$59,999;9482184944c0c29ae62deafb4874eaf8;2016-11-19T20:10:13.000Z;female;2016-11-19T20:14:29.838Z;5+;married
1966;$60,000-$74,999;a865c1676c3fcd37b7affcd483c3ed53;2016-11-19T19:55:14.000Z;female;2016-11-19T20:01:03.107Z;2;cohabitating
1982;Less than $10,000;bddd1edc2d3ee5ba3d872b3e85682b3d;2016-11-19T17:55:12.000Z;female;2016-11-19T19:59:57.144Z;5+;cohabitating
1989;$25,000-$39,999;d2b7b9efc448a931b62e095feb08b2d5;2016-11-19T19:40:20.000Z;female;2016-11-19T19:41:20.081Z;5+;married
1984;$100,000 or more;e084d5eeb69737d8166f4f6119c1d425;2016-11-19T19:10:11.000Z;female;2016-11-19T19:40:05.585Z;2;married
1983;$60,000-$74,999;54af7eaca56517a970497deb57907a39;2016-11-19T19:25:11.000Z;female;2016-11-19T19:39:12.401Z;4;married
1986;$60,000-$74,999;857e80013cb077566c18c52d67c563a3;2016-11-19T18:55:13.000Z;female;2016-11-19T19:31:54.662Z;4;married
1987;Less than $10,000;ae9f5a66a2813ef083233a381afd0881;2016-11-19T18:40:11.000Z;female;2016-11-19T18:47:05.650Z;3;single
1989;$10,000-$14,999;6018357661254c23d9e58e6b4ab5bf67;2016-11-19T18:25:11.000Z;female;2016-11-19T18:26:49.642Z;1;single
1993;$75,000-$99,999;c17562470c6158b24bf0872d35a5b3a3;2016-11-19T18:10:10.000Z;male;2016-11-19T18:23:49.080Z;5+;single
1949;$60,000-$74,999;225f5bd22f858046fa02e3105b728b99;2016-11-19T17:10:10.000Z;female;2016-11-19T18:15:24.839Z;2;married
1992;$75,000-$99,999;814fe477dcbcfc2de0c989bec1ed7c65;2016-11-19T17:25:10.000Z;male;2016-11-19T18:00:31.095Z;3;single
1962;$60,000-$74,999;53885f84a0709a50d446d8a25ae98892;2016-11-19T17:40:13.000Z;female;2016-11-19T17:45:21.949Z;3;married
1980;$40,000-$59,999;3f2d5472bad69a480e347c9c70d43320;2016-11-19T16:40:11.000Z;female;2016-11-19T17:23:52.786Z;3;married
1982;$25,000-$39,999;ba1250d29004f3519e1d7a03b32733e5;2016-11-19T16:55:15.000Z;female;2016-11-19T17:18:38.375Z;2;cohabitating
1992;$40,000-$59,999;77ec9d5d6fbc7eb67a0c4b24643f54c6;2016-11-19T15:40:12.000Z;female;2016-11-19T16:40:48.213Z;3;cohabitating
1952;$25,000-$39,999;203b0c395ceac95b3ed1f5a4a7251e7a;2016-11-19T15:55:12.000Z;female;2016-11-19T16:38:38.772Z;1;single
1991;$40,000-$59,999;f554eeadadd8413bcc9c9ad60596aa5c;2016-11-19T16:25:10.000Z;male;2016-11-19T16:32:18.313Z;5+;single
1980;$10,000-$14,999;56a1551e7cb38c79291b9b4ba103e215;2016-11-19T16:10:13.000Z;male;2016-11-19T16:29:37.136Z;3;divorced
1981;$25,000-$39,999;63e88e0b6b7d8f79cc42fd603fb0ac5f;2016-11-19T15:25:11.000Z;female;2016-11-19T15:55:47.073Z;2;married
1960;$40,000-$59,999;40bb12b0d270400c51d15f2d2d873082;2016-11-19T15:10:10.000Z;female;2016-11-19T15:43:08.865Z;2;divorced
1977;$25,000-$39,999;1e6829012c996f409287ad42b798b2dc;2016-11-19T14:10:13.000Z;female;2016-11-19T15:41:03.743Z;3;single
1959;Less than $10,000;0cbea12789891a17fd01802f005bd6cd;2016-11-19T12:55:12.000Z;female;2016-11-19T15:11:53.136Z;2;married
1993;$25,000-$39,999;d08917e6c9b0f5c61d0c364c09a12efd;2016-11-19T13:25:12.000Z;female;2016-11-19T14:56:38.496Z;2;cohabitating
1972;$60,000-$74,999;53e48c5973fe831da26258b8dc6c3518;2016-11-19T14:25:12.000Z;female;2016-11-19T14:56:12.087Z;5+;cohabitating
1990;$60,000-$74,999;855d7f6a0ed01c3187dec607f2d2a281;2016-11-19T14:55:13.000Z;male;2016-11-19T14:56:07.170Z;3;single
1991;$100,000 or more;9b2634c4a933486a1dd4c0cc219304db;2016-11-19T14:40:11.000Z;male;2016-11-19T14:41:07.571Z;2;married
1972;$75,000-$99,999;e4e410d3ebc97aaf999fdd6ae7e7f0f8;2016-11-19T13:40:12.000Z;female;2016-11-19T14:36:30.746Z;4;married
1980;$25,000-$39,999;8be14d711c1e39f82216ffbaa7ab8f10;2016-11-19T13:55:13.000Z;male;2016-11-19T14:00:24.123Z;2;single
1979;$10,000-$14,999;63476f96c0103f9ba27efa75744a61a2;2016-11-19T13:10:13.000Z;male;2016-11-19T13:35:33.062Z;2;single
1957;$75,000-$99,999;943ff30832406519bd4dcc530db03df0;2016-11-19T10:40:13.000Z;female;2016-11-19T13:17:19.946Z;2;married
1986;$40,000-$59,999;3d5dd367040f39ae67eb03e2b0029392;2016-11-19T12:25:12.000Z;female;2016-11-19T13:06:16.882Z;1;divorced
1973;$60,000-$74,999;c7457847474b38d030089865bfdd0a2f;2016-11-19T12:40:11.000Z;female;2016-11-19T13:04:31.144Z;3;married
1965;$40,000-$59,999;e5d01b05a8702d5ef0045d029acfbbc3;2016-11-19T11:55:15.000Z;male;2016-11-19T12:13:56.050Z;3;married
1973;Less than $10,000;ee44c37205141c5e6df5472b7b316d3f;2016-11-19T09:25:10.000Z;male;2016-11-19T12:12:09.335Z;3;married
1995;$100,000 or more;6e3965a55419a201822b66557936f78b;2016-11-19T12:10:12.000Z;female;2016-11-19T12:10:52.737Z;4;single
1993;$75,000-$99,999;cfd869acabbbdb3992c8085e3045cf52;2016-11-19T11:10:11.000Z;male;2016-11-19T11:58:09.945Z;4;single
1980;$25,000-$39,999;764029aa571ea0bc37cb437cfc7e1bbe;2016-11-19T11:40:12.000Z;male;2016-11-19T11:56:26.189Z;1;single
1978;$75,000-$99,999;4e72974538f6ee1afaff0c030626aef6;2016-11-19T10:55:11.000Z;male;2016-11-19T11:44:34.718Z;2;cohabitating
1983;$60,000-$74,999;f2388b48f8c7745aa567dc181c4a0a37;2016-11-19T11:25:11.000Z;female;2016-11-19T11:41:49.805Z;5+;cohabitating
1970;$25,000-$39,999;eb5cb66fca8a90adb2fb876eb16644c2;2016-11-19T09:40:12.000Z;male;2016-11-19T11:15:07.619Z;4;married
1969;Less than $10,000;8539c34f354c34662764bb9285ece9c2;2016-11-19T10:25:12.000Z;female;2016-11-19T10:53:50.792Z;5+;married
1984;$60,000-$74,999;4671a65ca6d91a7284946ed78c5846bf;2016-11-19T09:55:13.000Z;female;2016-11-19T10:39:43.062Z;4;married
1984;$25,000-$39,999;b2573786cea13a65deee488b15088961;2016-11-19T10:10:13.000Z;male;2016-11-19T10:12:26.521Z;3;married
1987;Less than $10,000;66b7f4b0fd78644b1999941b3c635bde;2016-11-19T08:55:14.000Z;male;2016-11-19T09:36:07.450Z;4;married
1986;$25,000-$39,999;6a5979102137e05125246bd5aa4f18dd;2016-11-19T09:10:12.000Z;female;2016-11-19T09:18:44.657Z;1;single
1988;$25,000-$39,999;689a388cfc9d047020ab1b2ea11d0d7f;2016-11-19T08:25:14.000Z;male;2016-11-19T09:14:04.054Z;4;married
1964;Less than $10,000;cb772ad9b97d869e2ddecaf7e731cb35;2016-11-19T08:40:10.000Z;female;2016-11-19T09:11:48.279Z;4;married
1966;$40,000-$59,999;0d21752976de9007b9c700c5b9a7d2af;2016-11-19T08:10:16.000Z;male;2016-11-19T08:56:51.684Z;4;married
1976;$40,000-$59,999;29385c5903d7c5cb2a8064d5f3022cdb;2016-11-19T07:40:12.000Z;female;2016-11-19T08:41:08.848Z;5+;married
1985;$25,000-$39,999;c9a4a72fd8eece0c9b5f24553335b750;2016-11-19T06:40:14.000Z;female;2016-11-19T08:29:56.209Z;1;single
1976;$100,000 or more;5a5a06bbb10d514c0a232468e864c1a8;2016-11-19T07:10:14.000Z;male;2016-11-19T08:13:56.869Z;3;married
1987;Less than $10,000;49f024fa54e56dc620653bac007e88ca;2016-11-19T07:55:14.000Z;female;2016-11-19T08:13:26.618Z;3;married
1983;$25,000-$39,999;85bd6ae693c5fcc6e5d9f71f988d2bdb;2016-11-19T06:25:28.000Z;male;2016-11-19T07:41:38.818Z;1;single
1980;$60,000-$74,999;14c2fd93327f96dbf9f5431f2db55717;2016-11-19T07:25:13.000Z;male;2016-11-19T07:28:37.916Z;3;cohabitating
1983;$25,000-$39,999;0bb5cd13a47b920940b62069bb92dd03;2016-11-19T06:55:16.000Z;female;2016-11-19T07:14:10.998Z;5+;married
1984;Less than $10,000;8463c9cac97b2516656ba59127f82c5d;2016-11-19T06:10:20.000Z;male;2016-11-19T06:34:42.671Z;3;married
1979;$40,000-$59,999;ad20e999eb64be1e22ce6a8711f48635;2016-11-19T05:55:22.000Z;male;2016-11-19T06:24:53.716Z;3;single
1990;$60,000-$74,999;48af4dbd648bf8dcb94c860a0fda47a5;2016-11-19T05:24:19.000Z;female;2016-11-19T06:10:47.197Z;3;married
1956;$15,000-$24,999;742020d6388dd0c41bba887134ccad1f;2016-11-19T05:40:00.000Z;female;2016-11-19T05:56:07.122Z;2;married
1977;Less than $10,000;b74b0954bbc780a9c1bea103370ca369;2016-11-19T05:09:14.000Z;male;2016-11-19T05:28:50.198Z;1;single
1987;$100,000 or more;e9ed035fef5bebf1da1277fc17e6e6c2;2016-11-19T04:54:19.000Z;female;2016-11-19T05:04:45.664Z;2;married
1995;$15,000-$24,999;f3cceb99e1f2f25986930c660cf36ea3;2016-11-19T04:39:21.000Z;female;2016-11-19T04:57:31.676Z;2;engaged
1994;$75,000-$99,999;14d2014935ed0e1b59c45ed711475bd6;2016-11-19T04:09:20.000Z;male;2016-11-19T04:57:17.771Z;4;single
1968;$60,000-$74,999;6ca98668d18e5838f6f3fc97262ad1b8;2016-11-19T04:24:21.000Z;male;2016-11-19T04:56:04.578Z;1;single
1990;$10,000-$14,999;8db6f37c0da711d7e336a13b8cda09e0;2016-11-19T03:09:48.000Z;male;2016-11-19T04:40:12.376Z;2;married
1984;$60,000-$74,999;545c599502faf63046d7cc2a1e0dfda3;2016-11-19T03:54:25.000Z;male;2016-11-19T03:56:56.308Z;3;married
1993;Less than $10,000;619013724a1151b92efc2c553bc51d2e;;female;2016-11-19T03:53:51.679Z;1;single
1990;Less than $10,000;fecb29e8db50672e6a6317d06ed4ca74;2016-11-19T03:24:20.000Z;male;2016-11-19T03:33:13.242Z;3;single
1976;$75,000-$99,999;749a709f331bac40e8d3f217db3e2ad2;2016-11-19T02:54:23.000Z;female;2016-11-19T03:03:38.382Z;4;married
1983;$25,000-$39,999;b10005f9db802f99605a87a3716430d0;2016-11-19T02:39:23.000Z;female;2016-11-19T02:56:24.891Z;4;single
1992;$60,000-$74,999;d51cfc733c2ff56458808ad033f512cd;2016-11-19T02:24:20.000Z;male;2016-11-19T02:30:28.896Z;5+;engaged
1974;$25,000-$39,999;8329ff8b11eca6c6f0cbe37d5719a609;2016-11-19T01:54:16.000Z;male;2016-11-19T02:20:11.093Z;2;married
1969;$75,000-$99,999;3443763efa6a26482cd974a82803eb14;2016-11-19T02:09:23.000Z;male;2016-11-19T02:10:53.928Z;1;single
1992;$25,000-$39,999;b6a3fee5dd60052187eecf65142831b9;2016-11-19T01:39:18.000Z;female;2016-11-19T01:44:13.781Z;2;single
1954;$25,000-$39,999;93bab2b673069b54a02c9ee9d312699c;2016-11-19T01:24:33.000Z;female;2016-11-19T01:27:02.172Z;1;single
1996;$40,000-$59,999;990463650f83da002d32be030e429170;2016-11-19T00:54:15.000Z;female;2016-11-19T01:24:09.778Z;3;single
1954;$15,000-$24,999;6ed07adf8ea396d97e3007615ee6a486;2016-11-19T01:09:12.000Z;female;2016-11-19T01:19:04.380Z;1;single
1976;Less than $10,000;890cfabad6b55f9c040e74db96fbe451;2016-11-19T00:39:15.000Z;female;2016-11-19T01:00:45.893Z;4;divorced
1984;$40,000-$59,999;5f79fa70eb8d42fc3cadc268e4459abb;2016-11-19T00:09:13.000Z;female;2016-11-19T00:56:24.038Z;3;married
1991;$15,000-$24,999;44c2e6b08cdd7d45a340b085fcb7d0dd;2016-11-18T23:54:34.000Z;male;2016-11-19T00:53:41.789Z;3;single
1987;$25,000-$39,999;13da4f134c3d45e673dfeca0c3019122;2016-11-18T23:09:16.000Z;male;2016-11-19T00:40:20.627Z;5+;married
1995;$25,000-$39,999;d7d3909d69223f803370beba000f51fa;2016-11-19T00:24:12.000Z;male;2016-11-19T00:39:56.990Z;3;single
1988;Less than $10,000;c19cf93440c745683b603519ce556119;2016-11-18T23:24:11.000Z;male;2016-11-19T00:27:48.902Z;1;single
1990;$100,000 or more;89f5bbb980fd248e726b100fe748b501;2016-11-18T23:39:18.000Z;female;2016-11-18T23:56:22.139Z;2;married
1991;$25,000-$39,999;866098188d665f92b69c22d823a19d38;2016-11-18T22:39:15.000Z;female;2016-11-18T23:38:32.739Z;1;single
1984;$60,000-$74,999;b5f223808c742b30a4dc99a385d1c4a5;2016-11-18T22:54:16.000Z;male;2016-11-18T22:54:52.022Z;2;married
1960;$60,000-$74,999;2b9940d73810b5194570d6d852dab905;2016-11-18T22:24:11.000Z;female;2016-11-18T22:29:15.626Z;5+;married
1980;$40,000-$59,999;ab8bf3bddd8c3c604e01f8b28461adb4;2016-11-18T22:09:15.000Z;male;2016-11-18T22:11:46.148Z;4;married
1986;$100,000 or more;91d6912ec3b55b5914becf015fe8c33f;2016-11-18T21:54:13.000Z;male;2016-11-18T21:55:10.464Z;3;single
1984;$75,000-$99,999;4e9c22c2522fd366fc34bb686fef112e;2016-11-18T20:54:15.000Z;male;2016-11-18T21:47:43.227Z;2;married
1995;$15,000-$24,999;0a285e1062df2a2365d38c6c2842727a;2016-11-18T21:39:16.000Z;female;2016-11-18T21:41:49.818Z;3;single
1985;$25,000-$39,999;076f3ccb697bbe23b0c0db70883bebd3;2016-11-18T21:24:13.000Z;female;2016-11-18T21:38:34.751Z;3;divorced
1994;Less than $10,000;440b2941a8633ce6cbd1dadffc838fc5;2016-11-18T20:09:15.000Z;female;2016-11-18T21:34:03.601Z;2;single
1985;$25,000-$39,999;7a5cffd98115e61d6bb44b8cc2e9b1a7;2016-11-18T21:09:13.000Z;female;2016-11-18T21:10:11.971Z;3;single
1987;$15,000-$24,999;4cbab4e0baa9f9b7c2e2f9766fc31dc1;2016-11-18T20:39:16.000Z;male;2016-11-18T20:40:15.244Z;3;cohabitating
1984;$25,000-$39,999;c4d17545fc86c07fa0283d690976fd5e;2016-11-18T20:24:16.000Z;female;2016-11-18T20:27:57.369Z;5+;married
1989;$25,000-$39,999;cc15e2c74af011007361cef2b44fd33f;;male;2016-11-18T20:18:44.543Z;3;single
1985;$25,000-$39,999;16847a8fd5a4825029d6fefe638a0863;2016-11-18T19:39:14.000Z;male;2016-11-18T20:12:09.076Z;1;single
1985;$15,000-$24,999;9f6e60c692217c651bd48fd14316e1f4;2016-11-18T19:54:14.000Z;female;2016-11-18T19:55:10.179Z;2;single
1991;$40,000-$59,999;2f5fc87246e63d642a1a5e2a5926dffe;2016-11-18T18:24:14.000Z;female;2016-11-18T19:50:28.773Z;2;cohabitating
1976;$100,000 or more;a6c130927f54a7d2dfbf78ff367c646a;2016-11-18T19:24:14.000Z;male;2016-11-18T19:45:03.192Z;4;married
1993;$15,000-$24,999;0630df012274e23147973a725c7dd7d7;2016-11-18T19:09:13.000Z;male;2016-11-18T19:44:09.118Z;3;single
1994;$10,000-$14,999;8023a25114499ae1b8a5cd883692c26d;2016-11-18T18:54:16.000Z;male;2016-11-18T19:32:38.252Z;1;single
1982;$25,000-$39,999;a825bb021068cb3a79f86a97d3cd83ea;2016-11-18T17:23:18.000Z;female;2016-11-18T18:46:22.780Z;3;married
1984;$60,000-$74,999;0f9724da7671b65112d47dda6f81ce22;2016-11-18T15:53:15.000Z;male;2016-11-18T18:40:26.996Z;1;single
1995;$100,000 or more;39be581f6924797b050ee006e7f4a016;2016-11-18T18:39:16.000Z;female;2016-11-18T18:40:18.494Z;1;single
1958;Less than $10,000;7eabed06377836e01e6abdcdc0a71d6e;2016-11-18T16:53:16.000Z;female;2016-11-18T18:40:10.684Z;1;single
1987;$15,000-$24,999;08d14c2fd08ebda25775586be969db9d;2016-11-18T18:09:00.000Z;female;2016-11-18T18:39:58.089Z;4;cohabitating
1972;$25,000-$39,999;a6a0640e30455450e3692b4d3fdeaf49;2016-11-18T17:53:14.000Z;female;2016-11-18T17:54:14.721Z;2;married
1981;$75,000-$99,999;af257869738e3f0a9460b0a19989a79f;2016-11-18T16:38:17.000Z;female;2016-11-18T17:49:53.373Z;5+;married
1969;$100,000 or more;726739a04f42bacc079ee009f8d60645;2016-11-18T17:08:17.000Z;female;2016-11-18T17:20:34.106Z;4;married
1991;$40,000-$59,999;2dac4ce0dd43d074ca6b1958bdf7ed8d;2016-11-18T16:23:16.000Z;male;2016-11-18T16:57:16.281Z;2;engaged
1985;$40,000-$59,999;36b8962420cc2f36e9c2494f0518269f;2016-11-18T16:08:17.000Z;male;2016-11-18T16:28:15.890Z;1;single
1989;$60,000-$74,999;9a294e9b513bd046856488ec94f7cc8a;2016-11-18T14:53:17.000Z;male;2016-11-18T16:11:25.050Z;2;married
1986;Less than $10,000;d0573b6129381099220c9358dd3df4a4;2016-11-18T15:38:16.000Z;male;2016-11-18T15:59:35.819Z;5+;single
1969;$40,000-$59,999;050161b2eb476345470a7daca5a5f034;2016-11-18T15:23:17.000Z;female;2016-11-18T15:43:00.419Z;5+;married
1981;$25,000-$39,999;92acfdbd73f0b56432801e23e552b1fc;2016-11-18T14:23:15.000Z;female;2016-11-18T15:40:14.935Z;4;married
1990;$75,000-$99,999;9fdbca77c8146b208d0f788093a72c7b;2016-11-18T10:08:10.000Z;male;2016-11-18T15:23:51.386Z;2;married
1964;$100,000 or more;5128e4ebea425c6cbeb130afef90ea11;2016-11-18T15:08:36.000Z;female;2016-11-18T15:11:00.808Z;2;married
1988;$60,000-$74,999;6f5ede668e2ab60579a8b49750e01c72;2016-11-18T11:38:11.000Z;male;2016-11-18T14:47:30.202Z;1;single
1984;$25,000-$39,999;2596e0b3ac2233cbef83095ac67c3f4e;2016-11-18T14:38:14.000Z;female;2016-11-18T14:40:10.066Z;1;single
1942;$25,000-$39,999;ee086dff614466867d205333b171b075;2016-11-18T14:08:16.000Z;male;2016-11-18T14:30:35.851Z;2;married
1975;Less than $10,000;b1521132d5b604f2725552972cdcef82;2016-11-18T13:23:16.000Z;female;2016-11-18T14:19:21.037Z;5+;married
1981;$15,000-$24,999;65a763abc1eedef19242eae4f8d5ac8d;2016-11-18T13:53:16.000Z;female;2016-11-18T14:18:24.040Z;1;single
1987;$60,000-$74,999;248c888745f2d8c4d0410169e0e54618;2016-11-18T09:23:13.000Z;female;2016-11-18T13:54:49.875Z;4;single
1990;$25,000-$39,999;9ff1f963abdb27212c2eda6633183591;2016-11-18T13:38:16.000Z;male;2016-11-18T13:54:08.235Z;4;single
1967;$25,000-$39,999;83a6bede10d262a74e56c324b5dcf6a9;2016-11-18T12:38:15.000Z;female;2016-11-18T13:39:14.581Z;2;married
1983;$15,000-$24,999;83afc34ef3309277ff0da30378d6750a;2016-11-18T11:23:13.000Z;female;2016-11-18T13:22:49.347Z;2;divorced
1996;$25,000-$39,999;930a0ac9ac7c7aeb6ed9cc89075f9d61;2016-11-18T13:08:13.000Z;male;2016-11-18T13:12:04.998Z;4;single
1989;Less than $10,000;29342b8493da3f67f6e73572e8b3fd05;2016-11-18T12:53:16.000Z;male;2016-11-18T13:03:09.652Z;3;married
1982;$75,000-$99,999;c19f74aee36a5ea54bf8134f1687b85b;2016-11-18T12:23:20.000Z;male;2016-11-18T12:47:37.656Z;2;cohabitating
1988;$60,000-$74,999;23eb94a82e8d6e40b19e8ee1ec0b9c45;2016-11-18T11:08:11.000Z;male;2016-11-18T12:40:36.487Z;4;single
1988;$15,000-$24,999;c88b214122a1fe4989b4668e77862698;2016-11-18T10:23:13.000Z;male;2016-11-18T12:40:28.604Z;3;single
1982;Less than $10,000;1856931fbf35aa8e5b50ea58d09e9b79;2016-11-18T08:08:18.000Z;male;2016-11-18T12:39:52.142Z;3;married
1957;$100,000 or more;af3caee3c97912b4b91f4b025fe9b763;2016-11-18T11:53:11.000Z;female;2016-11-18T12:39:32.098Z;2;married
1974;$60,000-$74,999;e4b85bbe825329c6cf1276ba6dbeefb6;2016-11-18T10:53:14.000Z;male;2016-11-18T12:23:41.722Z;3;married
1982;$100,000 or more;e4d6bf6edef3fb1a8cb4717c24085d2c;2016-11-18T12:08:12.000Z;female;2016-11-18T12:23:17.785Z;2;married
1988;$25,000-$39,999;8ef22e5f15d6181071acfd6f94de67ec;2016-11-18T09:38:12.000Z;female;2016-11-18T11:55:15.606Z;3;single
1976;$10,000-$14,999;54a1870bb702f178b5bd773e8c2229ae;2016-11-18T10:38:11.000Z;male;2016-11-18T11:14:40.075Z;4;married
1992;$10,000-$14,999;e1c3f639e9a996f1da10cdc2ecbd5ded;2016-11-18T06:53:12.000Z;male;2016-11-18T10:33:55.831Z;4;single
1989;$15,000-$24,999;abb563475ae0d5059e00342cdc607754;2016-11-18T08:53:14.000Z;male;2016-11-18T10:29:58.935Z;4;engaged
1991;$10,000-$14,999;a255df06dd4cda713721a435d33d474f;2016-11-18T08:38:13.000Z;female;2016-11-18T10:18:07.079Z;5+;married
1988;Less than $10,000;e461fe530ddd947492ce561ef4d5bd64;2016-11-18T08:23:12.000Z;female;2016-11-18T10:08:42.334Z;3;married
1995;$25,000-$39,999;1253c34acb9d96f2ed8ec3bf19ca003c;2016-11-18T04:08:16.000Z;male;2016-11-18T10:07:18.614Z;5+;single
1986;$10,000-$14,999;e6aa9c05566121426c7499e3a07b9624;2016-11-18T09:53:14.000Z;male;2016-11-18T10:03:23.178Z;4;married
1987;$15,000-$24,999;ca00cd29c4eb3eaea5af9e707d22b021;2016-11-18T09:08:15.000Z;male;2016-11-18T09:40:10.638Z;5+;single
1978;Less than $10,000;f1bb743ff391ddaaa9642e3bf7345564;2016-11-18T07:53:13.000Z;male;2016-11-18T08:48:05.687Z;1;single
1975;$10,000-$14,999;f329cf8139c805e3c249391d723ef12e;2016-11-18T07:38:14.000Z;male;2016-11-18T08:32:01.499Z;4;married
1979;Less than $10,000;c1f36902bb43cf0d8a576013c90c1cab;2016-11-18T06:23:12.000Z;female;2016-11-18T08:10:09.369Z;2;married
1974;Less than $10,000;51e4f5fa263432f9fc3f6b588d815794;2016-11-18T07:08:11.000Z;female;2016-11-18T08:00:25.111Z;3;married
1967;$25,000-$39,999;78d4b12900303e6a026b448d4a44c335;2016-11-18T05:38:15.000Z;male;2016-11-18T07:54:07.261Z;2;married
1984;Less than $10,000;9feba532262cb039451d2e656d0c8697;2016-11-18T07:23:14.000Z;female;2016-11-18T07:33:22.504Z;3;married
1975;$25,000-$39,999;bdc93bdfc48e5bd719b7bd5ab97b6524;2016-11-18T06:38:16.000Z;female;2016-11-18T06:39:42.755Z;3;married
1993;$15,000-$24,999;0b63197e36d7bfda66189cae7c77afae;2016-11-18T05:53:11.000Z;male;2016-11-18T06:14:11.944Z;2;married
1991;$40,000-$59,999;a1d5881daf202b7019152af30bd69754;2016-11-18T06:08:13.000Z;male;2016-11-18T06:10:07.313Z;1;single
1983;$75,000-$99,999;3b7bda0e3c6e28d753c42e04d4ffc3c8;2016-11-18T04:53:14.000Z;female;2016-11-18T05:54:26.686Z;3;married
1990;$40,000-$59,999;176f41f8aafe0c08d3a6fce4b2dc8b77;2016-11-18T04:38:13.000Z;male;2016-11-18T05:45:40.202Z;4;single
1989;$60,000-$74,999;1c9b287a4d6b65a4d71cb2303296282f;2016-11-18T05:23:12.000Z;female;2016-11-18T05:33:18.924Z;3;married
1976;$40,000-$59,999;3b403fc65c6238d0d1720d3d852d5d76;2016-11-18T04:23:15.000Z;female;2016-11-18T05:24:40.558Z;1;single
1993;$100,000 or more;0ab4378928f11505beef96f252abb001;2016-11-18T05:08:13.000Z;female;2016-11-18T05:13:05.091Z;5+;married
1991;$100,000 or more;46ab7f8422c471f862ca5a229c92d700;2016-11-18T02:23:12.000Z;male;2016-11-18T03:54:09.030Z;4;single
1983;$100,000 or more;e40a0230fe55ea459633d76d92a160c8;2016-11-18T03:53:15.000Z;female;2016-11-18T03:53:57.649Z;5+;single
1984;$25,000-$39,999;73d190fb204375576a0ad00a286bbe4b;2016-11-18T01:38:11.000Z;male;2016-11-18T03:50:22.867Z;1;single
1987;$100,000 or more;4c350591f1c829e5f5acd1da800e70c4;2016-11-18T03:38:15.000Z;male;2016-11-18T03:42:11.009Z;3;married
1959;$40,000-$59,999;740c4cefb39bfcc9a97aaee695fe708c;2016-11-18T03:08:11.000Z;male;2016-11-18T03:34:26.618Z;4;married
1991;$40,000-$59,999;43be92b468864fb116d1549e51d29863;2016-11-18T03:23:12.000Z;male;2016-11-18T03:26:29.056Z;5+;single
1991;$25,000-$39,999;6abff0cb68446746b29d94d9f520be2d;2016-11-18T02:53:10.000Z;male;2016-11-18T03:15:53.355Z;3;single
1995;$40,000-$59,999;780011f3957b879c656135bd9910100a;2016-11-18T02:38:13.000Z;female;2016-11-18T03:05:06.486Z;4;single
1978;$15,000-$24,999;71136ba35dee280708472dc8ea38f68a;2016-11-18T02:08:12.000Z;female;2016-11-18T02:15:18.130Z;2;single
1979;$100,000 or more;91578420897aaf086162980706796c07;2016-11-18T01:53:11.000Z;female;2016-11-18T01:54:38.389Z;5+;married
1972;$75,000-$99,999;fc3aa7cbd49dcb093bec32cf1dabf9be;2016-11-18T01:23:13.000Z;female;2016-11-18T01:39:44.078Z;5+;married
1950;$40,000-$59,999;2a283a34f60a78f774742f8b13ed13fc;2016-11-18T00:53:11.000Z;female;2016-11-18T01:39:30.257Z;2;married
1978;$25,000-$39,999;1f6934c31b80cb9122e12d9a05acfdd7;2016-11-18T01:08:16.000Z;female;2016-11-18T01:10:38.732Z;3;single
1982;$40,000-$59,999;92bdd3e33690e1cdc5810e1a8540f195;2016-11-18T00:23:12.000Z;male;2016-11-18T00:56:36.219Z;2;married
1993;$60,000-$74,999;f4bfcb3dcb1a73fb18776cc019364537;2016-11-18T00:38:12.000Z;male;2016-11-18T00:43:43.234Z;3;single
1986;$40,000-$59,999;dd80f1940fe5b84eddde6e83542bd89b;2016-11-17T23:23:12.000Z;female;2016-11-18T00:29:27.211Z;1;married
1985;$40,000-$59,999;1712afd20590029441eedf596605b048;2016-11-17T23:53:15.000Z;female;2016-11-18T00:20:01.525Z;1;single
1982;Less than $10,000;0ad22d41e24e08feb5f52018d932fa34;2016-11-17T23:08:13.000Z;female;2016-11-18T00:14:00.896Z;5+;married
1996;$100,000 or more;6462def630273e6366ae35ba3c70f4e2;2016-11-18T00:08:14.000Z;male;2016-11-18T00:10:04.106Z;3;single
1974;$60,000-$74,999;6f77f95f576ddb7fe50752505cd48fee;2016-11-17T23:38:12.000Z;male;2016-11-18T00:00:52.821Z;5+;married
1967;$15,000-$24,999;1466e16a1463b5047501ab6da88d794f;2016-11-17T22:08:16.000Z;female;2016-11-17T23:09:36.300Z;2;married
1967;$40,000-$59,999;1dba406313ad0d21a7d350b2ce242d9e;2016-11-17T22:53:12.000Z;male;2016-11-17T22:55:38.980Z;2;married
1990;$10,000-$14,999;354613a410731ebc5031865efedbdb39;2016-11-17T22:38:15.000Z;female;2016-11-17T22:52:09.266Z;2;cohabitating
